date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:48:54	789/789	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/teacher_ic_2.svg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/teacher_ic_2.svg	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:55	2412/2412	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/teacher_ic_3.svg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/teacher_ic_3.svg	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:55	2344/2344	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/teacher_ic_4.svg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/teacher_ic_4.svg	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:55	1352/1352	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/teacher_ic_5.svg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/teacher_ic_5.svg	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:55	441/441	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/play.svg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/play.svg	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:56	759/759	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/mail.svg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/mail.svg	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:56	52060/52060	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2009%20Jul%202025%2012:12:18%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/English_logo_footer.svg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/English_logo_footer.svg	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:56	18136/18136	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/logo_push-k.svg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/logo_push-k.svg	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:56	1491/1491	---M--	200	added ('OK')	image/png	date:Thu,%2004%20May%202023%2011:22:55%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/reviews_none.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/reviews_none.png	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:57	34416/34416	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2004%20May%202023%2011:17:21%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/google_m.svg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/google_m.svg	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:57	339/339	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2005%20May%202023%2009:05:18%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/bolshe.svg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/bolshe.svg	(from https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/css/style.css)
19:48:58	113736/113736	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/header_foot.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/header_foot.png	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:48:59	202841/202841	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:57:00%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_0.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_0.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:00	211484/211484	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:57:30%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_2.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_2.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:02	142212/142212	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:58:08%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_5.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_5.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:02	184551/184551	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:58:06%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_4.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_4.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:02	458673/458673	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:58:06%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_3.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_3.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:04	711593/711593	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:57:04%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_1.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_1.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:04	225363/225363	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:59:04%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_7.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_7.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:04	261283/261283	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:59:12%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_8.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_8.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:04	381773/381773	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:58:50%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_6.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_6.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:05	258122/258122	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:59:14%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_9.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_9.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:06	225231/225231	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:59:20%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_10.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_10.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:06	44152/44152	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2006:38:48%20GMT	https://cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/teachers.png	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/themes/cambridge/images/teachers.png	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:06	165094/165094	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Dec%202022%2021:59:26%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_11.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_img_11.jpg	(from https://cambridge-club.kyiv.ua/vyvchennia-anhliiskoi-movy/)
19:49:06	151384/151384	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2012:22:58%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9142.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9142.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:06	102236/102236	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202023%2015:28:04%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9122.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9122.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:07	128785/128785	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Sep%202023%2014:53:10%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9120.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9120.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:07	118724/118724	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Sep%202023%2014:29:19%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9140.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9140.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:07	129073/129073	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Sep%202023%2014:30:10%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9141.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9141.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:08	89713/89713	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:12%20GMT	https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/marina-ovechko/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/marina-ovechko/index.html	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:08	89380/89380	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:13%20GMT	https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/viktoriya-sabinina/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/viktoriya-sabinina/index.html	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:09	86282/86282	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:13%20GMT	https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/olga-shevchenko/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/olga-shevchenko/index.html	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:09	1019315/1019315	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Sep%202023%2012:23:09%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9143.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/09/img_9143.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:10	167992/167992	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Nov%202023%2014:37:54%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/11/img_9308.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/11/img_9308.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:10	83681/83681	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:14%20GMT	https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/viktoriia-lavronenko/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/viktoriia-lavronenko/index.html	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:11	87248/87248	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:14%20GMT	https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/sergei-shvec/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/sergei-shvec/index.html	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:11	83167/83167	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:15%20GMT	https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/olha-khmelko/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/olha-khmelko/index.html	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:11	234952/234952	---M--	200	added ('OK')	image/jpeg	date:Tue,%2007%20Nov%202023%2014:40:03%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2023/11/img_9311.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2023/11/img_9311.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:11	87308/87308	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:16%20GMT	https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/larisa-simonova/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/larisa-simonova/index.html	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:12	103492/103492	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202022%2012:34:16%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_1_2.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_1_2.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:12	249534/249534	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202022%2012:34:14%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_1_1.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_1_1.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:12	82841/82841	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:17%20GMT	https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/nadiia-shaforostova/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/nadiia-shaforostova/index.html	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:12	146520/146520	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202022%2012:34:18%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_1_3.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_1_3.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:12	198000/198000	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202022%2012:35:42%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_2_1.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_2_1.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:13	90891/90891	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202022%2012:35:44%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_2_2.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_2_2.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:13	41046/41046	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202022%2012:35:46%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_2_3.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_2_3.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:13	72720/72720	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Dec%202022%2012:35:46%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_2_4.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/double_grup_2_4.jpg	(from https://cambridge-club.kyiv.ua/vchytel-anhliyskoi-movy/)
19:49:14	350545/350545	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2004:24:36%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/english-from-scratch_where-to-begin.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/english-from-scratch_where-to-begin.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:15	96611/96611	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:19%20GMT	https://cambridge-club.kyiv.ua/vplyv-viku-na-efektyvnist-vyvchennya-anhliys-koyi-movy/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/vplyv-viku-na-efektyvnist-vyvchennya-anhliys-koyi-movy/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:15	763872/763872	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20May%202025%2007:31:03%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2025/05/image-for-article-8.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2025/05/image-for-article-8.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:15	122265/122265	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:19%20GMT	https://cambridge-club.kyiv.ua/anglijskij-s-nulja-s-chego-nachat/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/anglijskij-s-nulja-s-chego-nachat/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:15	1081518/1081518	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Apr%202025%2012:57:31%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2025/04/image-for-article-7.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2025/04/image-for-article-7.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:15	182484/182484	---M--	200	added ('OK')	image/jpeg	date:Fri,%2027%20Sep%202024%2014:31:01%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2024/09/image-for-article-5d-of-5.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2024/09/image-for-article-5d-of-5.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:17	96269/96269	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:21%20GMT	https://cambridge-club.kyiv.ua/rekomendatsiyi-naukovtsiv-shchodo-efektyvnoho-zapamyatovuvannya-novykh-znan/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/rekomendatsiyi-naukovtsiv-shchodo-efektyvnoho-zapamyatovuvannya-novykh-znan/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:17	877216/877216	---M--	200	added ('OK')	image/jpeg	date:Fri,%2025%20Apr%202025%2010:25:33%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2025/04/image-for-article-6.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2025/04/image-for-article-6.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:18	793507/793507	---M--	200	added ('OK')	image/jpeg	date:Fri,%2020%20Sep%202024%2016:06:01%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2024/09/image-for-article-4d-of-5.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2024/09/image-for-article-4d-of-5.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:18	880008/880008	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Sep%202024%2020:25:13%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2024/09/image-for-article-3d-of-5.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2024/09/image-for-article-3d-of-5.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:18	155402/155402	---M--	200	added ('OK')	image/jpeg	date:Tue,%2006%20Aug%202024%2010:22:56%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2024/08/image-for-article-2nd-of-5.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2024/08/image-for-article-2nd-of-5.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:18	94216/94216	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:23%20GMT	https://cambridge-club.kyiv.ua/vzayemozrozumilist-zahal-ni-rysy-mov/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/vzayemozrozumilist-zahal-ni-rysy-mov/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:19	111351/111351	---M--	200	added ('OK')	image/jpeg	date:Mon,%2022%20Jul%202024%2012:01:14%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2024/07/image-for-article-1st-of-5.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2024/07/image-for-article-1st-of-5.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:19	93838/93838	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:24%20GMT	https://cambridge-club.kyiv.ua/anhlofony-slovo-pryvyd-ta-harri-potter/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/anhlofony-slovo-pryvyd-ta-harri-potter/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:20	94460/94460	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:23%20GMT	https://cambridge-club.kyiv.ua/mizhnarodna-mova-odyn-z-instrumentiv-hlobalizatsii-abo-vyvchyty-anhlijsku-vse-odno-dovedetsia/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/mizhnarodna-mova-odyn-z-instrumentiv-hlobalizatsii-abo-vyvchyty-anhlijsku-vse-odno-dovedetsia/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:20	742747/742747	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Dec%202022%2004:25:34%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2022/12/element5-digital-352046-unsplash.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2022/12/element5-digital-352046-unsplash.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:20	111071/111071	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Apr%202024%2014:45:05%20GMT	https://cambridge-club.kyiv.ua/wp-content/uploads/2024/04/english-school-kyiv-student-stories.jpg	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/wp-content/uploads/2024/04/english-school-kyiv-student-stories.jpg	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
19:49:20	93903/93903	---MCZ	200	added ('OK')	text/html	date:Sun,%2027%20Jul%202025%2014:19:24%20GMT	https://cambridge-club.kyiv.ua/anhlijska-u-zrilomu-vitsi-vchyty-nemozhlyvo-prypynyty/	D:/cdrivefiles/Desktop/kyiv/cambridge-club.kyiv.ua/anhlijska-u-zrilomu-vitsi-vchyty-nemozhlyvo-prypynyty/index.html	(from https://cambridge-club.kyiv.ua/blog-pro-navchannya-anhiyskiy-movi/)
